year,show_title,week_gross,avg_ticket,top_ticket,seats_sold,seats_in_theater,num_performances,capacity_filled
2012,War Horse,"$960,191.00",$112.69,$0.00,"8,521","1,069",8,99.64%
2012,Wicked,"$1,534,111.00",$110.02,$300.00,"13,944","1,809",8,96.35%
2012,Wit,"$182,848.00",$38.54,$0.00,"4,744",650,0,91.23%
2012,Annie,"$647,763.00",$74.39,$250.00,"8,708","1,668",0,74.58%
2012,The Book of Mormon,"$1,659,600.00",$189.63,$477.00,"8,752","1,066",8,102.63%
2012,Bring It On: The Musical,"$365,689.00",$60.89,$197.00,"6,006","1,334",8,56.28%
2012,Chaplin,"$525,723.00",$79.04,$193.50,"6,651","1,045",8,79.56%
2012,Chicago,"$698,373.00",$87.56,$185.00,"7,976","1,080",8,92.31%
2012,Cyrano de Bergerac,"$210,342.00",$42.62,$0.00,"4,935",728,5,84.74%
2012,An Enemy of the People,"$230,281.00",$57.61,$0.00,"3,997",644,8,77.58%
2012,Evita,"$1,185,495.00",$106.44,$275.00,"11,138","1,612",8,86.37%
2012,Grace,"$547,708.00",$80.21,$197.00,"6,828","1,079",8,79.10%
2012,The Heiress,"$542,464.00",$86.88,$197.00,"6,244",955,0,81.73%
2012,Jersey Boys,"$1,051,374.00",$110.13,$237.00,"9,547","1,228",8,97.18%
2012,Lewis Black: Running On Empty,"$742,860.00",$89.30,$150.00,"8,319","1,386",6,100.04%
2012,The Lion King,"$1,769,949.00",$132.93,$197.50,"13,315","1,677",8,99.25%
2012,Mamma Mia!,"$869,580.00",$87.50,$200.00,"9,938","1,498",8,82.93%
2012,Mary Poppins,"$777,553.00",$68.67,$139.00,"11,323","1,797",8,78.76%
2012,Newsies,"$930,248.00",$97.76,$199.00,"9,516","1,195",8,99.54%
2012,Nice Work If You Can Get It,"$1,076,731.00",$103.19,$248.50,"10,435","1,439",8,90.64%
2012,Once,"$1,051,649.00",$123.74,$275.00,"8,499","1,058",8,100.41%
2012,Peter and the Starcatcher,"$372,904.00",$65.78,$198.00,"5,669","1,038",8,68.27%
2012,The Phantom of the Opera,"$912,429.00",$77.34,$200.00,"11,798","1,605",8,91.88%
2012,Rock of Ages,"$531,654.00",$116.44,$248.00,"4,566",583,8,97.90%
2012,Scandalous: The Life and Trials of Aimee Semple McPherson,"$66,341.00",$55.33,$175.00,"1,199","1,352",0,88.68%
2012,Spider-Man Turn Off the Dark,"$1,306,682.00",$106.75,$247.00,"12,241","1,930",8,79.28%
2012,War Horse,"$634,303.00",$84.49,$0.00,"7,507","1,069",8,87.78%
2012,Wicked,"$1,691,769.00",$116.93,$300.00,"14,468","1,809",8,99.97%
2012,Annie,"$733,956.00",$71.02,$250.00,"10,335","1,668",0,77.45%
2012,The Book of Mormon,"$1,655,294.00",$189.13,$477.00,"8,752","1,066",8,102.63%
2012,Bring It On: The Musical,"$393,195.00",$63.44,$197.00,"6,198","1,334",8,58.08%
2012,Chaplin,"$514,816.00",$79.03,$193.50,"6,514","1,045",8,77.92%
2012,Chicago,"$666,105.00",$83.42,$185.00,"7,985","1,080",8,92.42%
2012,Cyrano de Bergerac,"$249,257.00",$58.75,$0.00,"4,243",728,8,72.85%
2012,An Enemy of the People,"$217,806.00",$57.27,$0.00,"3,803",644,8,73.82%
2012,Evita,"$1,198,969.00",$106.99,$275.00,"11,206","1,612",8,86.90%
2012,Frankie Valli and the Four Seasons On Broadway,"$633,900.00",$125.01,$275.00,"5,071","1,759",3,96.10%
2012,Glengarry Glen Ross,"$703,775.00",$164.47,$350.00,"4,279","1,071",0,99.88%
2012,Grace,"$554,173.00",$83.22,$197.00,"6,659","1,079",8,77.14%
2012,The Heiress,"$507,850.00",$86.25,$197.00,"5,888",955,0,88.08%
2012,Jersey Boys,"$1,058,814.00",$109.33,$237.00,"9,685","1,228",8,98.59%
2012,Lewis Black: Running On Empty,"$254,816.00",$90.97,$150.00,"2,801","1,386",2,101.05%
2012,The Lion King,"$1,718,718.00",$129.20,$197.50,"13,303","1,677",8,99.16%
2012,Mamma Mia!,"$854,181.00",$87.52,$200.00,"9,760","1,498",8,81.44%
2012,Mary Poppins,"$740,217.00",$67.88,$139.00,"10,904","1,797",8,75.85%
2012,The Mystery of Edwin Drood,"$176,694.00",$41.12,$0.00,"4,297",991,0,86.72%
2012,Newsies,"$921,648.00",$96.39,$199.00,"9,562","1,195",8,100.02%
2012,Nice Work If You Can Get It,"$1,105,092.00",$102.69,$248.50,"10,762","1,439",8,93.49%
2012,Once,"$1,063,940.00",$124.48,$275.00,"8,547","1,058",8,100.98%
2012,Peter and the Starcatcher,"$413,479.00",$66.94,$198.00,"6,177","1,038",8,74.39%
2012,The Phantom of the Opera,"$899,485.00",$78.09,$200.00,"11,518","1,605",8,89.70%
2012,Rock of Ages,"$521,696.00",$113.31,$248.00,"4,604",583,8,98.71%
2012,Scandalous: The Life and Trials of Aimee Semple McPherson,"$241,613.00",$38.76,$175.00,"6,233","1,352",0,65.86%
2012,Spider-Man Turn Off the Dark,"$1,321,997.00",$101.14,$247.00,"13,071","1,930",8,84.66%
2012,War Horse,"$662,956.00",$87.48,$0.00,"7,578","1,069",8,88.61%
2012,Who's Afraid of Virginia Woolf?,"$322,346.00",$77.56,$225.00,"4,156",782,7,75.92%
2012,Wicked,"$1,717,002.00",$118.76,$300.00,"14,458","1,809",8,99.90%
2012,Annie,"$703,126.00",$71.73,$250.00,"9,802","1,668",0,73.46%
2012,The Book of Mormon,"$1,423,087.00",$185.83,$477.00,"7,658","1,066",7,102.63%
2012,Bring It On: The Musical,"$297,777.00",$54.33,$197.00,"5,481","1,334",8,51.36%
2012,Chaplin,"$434,473.00",$77.03,$193.50,"5,640","1,045",8,67.46%
2012,Chicago,"$531,685.00",$82.38,$185.00,"6,454","1,080",7,85.37%
2012,Cyrano de Bergerac,"$241,344.00",$61.90,$0.00,"3,899",728,8,66.95%
2012,An Enemy of the People,"$212,257.00",$57.71,$0.00,"3,678",644,8,71.39%
2012,Evita,"$1,040,801.00",$104.05,$275.00,"10,003","1,612",8,77.57%
2012,Frankie Valli and the Four Seasons On Broadway,"$770,182.00",$121.67,$275.00,"6,330","1,759",4,89.97%
2012,Glengarry Glen Ross,"$1,142,044.00",$154.73,$350.00,"7,381","1,071",0,98.45%
2012,Grace,"$466,187.00",$81.82,$197.00,"5,698","1,079",8,66.01%
2012,The Heiress,"$541,450.00",$80.70,$197.00,"6,709",951,0,88.18%
2012,Jersey Boys,"$959,737.00",$104.88,$237.00,"9,151","1,228",8,93.15%
2012,The Lion King,"$1,431,056.00",$126.30,$197.50,"11,331","1,677",7,96.52%
2012,Mamma Mia!,"$667,027.00",$86.81,$200.00,"7,684","1,498",7,73.28%
2012,Mary Poppins,"$581,807.00",$66.25,$139.00,"8,782","1,797",7,69.81%
2012,The Mystery of Edwin Drood,"$223,455.00",$40.58,$0.00,"5,507","1,004",0,68.56%
2012,Newsies,"$845,173.00",$90.51,$199.00,"9,338","1,195",8,97.68%
2012,Nice Work If You Can Get It,"$984,485.00",$99.25,$248.50,"9,919","1,439",8,86.16%
2012,Once,"$1,028,424.00",$120.89,$275.00,"8,507","1,058",8,100.51%
2012,The Performers,"$187,397.00",$42.76,$135.00,"4,383","1,077",0,58.14%
2012,Peter and the Starcatcher,"$324,351.00",$56.74,$198.00,"5,716","1,038",8,68.83%
2012,The Phantom of the Opera,"$833,059.00",$76.18,$200.00,"10,935","1,605",8,85.16%
2012,Rock of Ages,"$424,387.00",$111.42,$248.00,"3,809",583,7,93.34%
2012,Scandalous: The Life and Trials of Aimee Semple McPherson,"$222,066.00",$34.86,$175.00,"6,371","1,352",0,58.90%
2012,Spider-Man Turn Off the Dark,"$1,047,792.00",$100.35,$247.00,"10,441","1,930",7,77.28%
2012,War Horse,"$578,501.00",$85.75,$0.00,"6,746","1,069",8,78.88%
2012,Who's Afraid of Virginia Woolf?,"$283,385.00",$83.77,$225.00,"3,383",782,7,61.80%
2012,Wicked,"$1,657,271.00",$116.93,$300.00,"14,173","1,809",8,97.93%
2012,Anything Goes,"$511,408.00",$72.21,$250.00,"7,082","1,026",8,86.28%
2012,The Best Man,"$794,200.00",$106.72,$225.00,"7,442","1,063",8,87.51%
2012,The Book of Mormon,"$1,579,712.00",$180.50,$477.00,"8,752","1,066",8,102.63%
2012,Chicago,"$625,236.00",$82.94,$185.00,"7,538","1,080",8,87.25%
2012,Clybourne Park,"$409,148.00",$70.02,$199.00,"5,843",951,8,76.80%
2012,The Columnist,"$295,815.00",$64.72,$0.00,"4,571",650,8,87.90%
2012,Death of a Salesman,"$943,752.00",$130.44,$475.00,"7,235","1,036",7,99.77%
2012,Don't Dress For Dinner,"$186,144.00",$49.38,$0.00,"3,770",728,8,64.73%
2012,End of the Rainbow,"$390,779.00",$76.56,$198.00,"5,104",990,8,64.44%
2012,Evita,"$1,586,902.00",$126.80,$275.00,"12,515","1,612",8,97.05%
2012,Ghost The Musical,"$673,005.00",$72.85,$200.00,"9,238","1,505",8,76.73%
2012,Godspell,"$245,846.00",$57.93,$199.00,"4,244",735,8,72.18%
2012,Harvey,"$305,770.00",$65.09,$0.00,"4,698","1,004",0,93.59%
2012,How to Succeed in Business Without Really Trying,"$651,665.00",$80.24,$302.00,"8,121","1,424",7,81.47%
2012,Jersey Boys,"$1,037,040.00",$109.42,$237.00,"9,478","1,228",8,96.48%
2012,Jesus Christ Superstar,"$549,379.00",$74.51,$215.00,"7,373","1,424",8,64.72%
2012,The Lion King,"$1,843,265.00",$137.34,$197.50,"13,421","1,677",8,100.04%
2012,The Lyons,"$209,210.00",$54.06,$198.00,"3,870","1,079",8,44.83%
2012,Mamma Mia!,"$808,686.00",$82.28,$200.00,"9,829","1,498",8,82.02%
2012,Mary Poppins,"$783,797.00",$76.48,$177.00,"10,248","1,797",8,71.29%
2012,Memphis,"$688,651.00",$73.50,$250.00,"9,370","1,470",8,79.68%
2012,Newsies,"$935,693.00",$96.99,$199.00,"9,647","1,195",8,100.91%
2012,Nice Work If You Can Get It,"$1,057,956.00",$102.67,$248.50,"10,304","1,439",8,89.51%
2012,Once,"$810,744.00",$97.23,$225.00,"8,338","1,058",8,98.51%
2012,"One Man, Two Guvnors","$627,387.00",$91.35,$250.00,"6,868",975,8,88.05%
2012,Other Desert Cities,"$303,425.00",$76.16,$0.00,"3,984",761,8,65.44%
2012,Peter and the Starcatcher,"$417,154.00",$66.31,$198.00,"6,291","1,064",8,73.91%
2012,The Phantom of the Opera,"$935,358.00",$77.84,$200.00,"12,016","1,605",8,93.58%
2012,Porgy and Bess,"$654,103.00",$72.53,$225.00,"9,019","1,335",8,84.45%
2012,Priscilla Queen of the Desert,"$601,385.00",$75.74,$200.00,"7,940","1,689",8,58.76%
2012,Rock of Ages,"$463,103.00",$102.43,$248.00,"4,521",583,8,96.93%
2012,Sister Act,"$749,067.00",$70.14,$200.00,"10,680","1,755",8,76.07%
2012,Spider-Man Turn Off the Dark,"$1,377,399.00",$109.25,$247.00,"12,608","1,930",8,81.66%
2012,A Streetcar Named Desire,"$433,648.00",$66.26,$197.50,"6,545","1,168",8,70.04%
2012,Venus in Fur,"$316,005.00",$74.64,$200.00,"4,234",906,8,58.42%
2012,War Horse,"$740,800.00",$98.02,$0.00,"7,558","1,069",8,88.38%
2012,Wicked,"$1,831,193.00",$128.38,$300.00,"14,264","1,809",8,98.56%
2012,Annie,"$872,700.00",$81.08,$250.00,"10,763","1,668",5,80.66%
2012,The Book of Mormon,"$1,627,820.00",$185.99,$477.00,"8,752","1,066",8,102.63%
2012,Bring It On: The Musical,"$341,557.00",$63.18,$197.00,"5,406","1,334",8,50.66%
2012,Chaplin,"$382,398.00",$73.65,$193.50,"5,192","1,045",8,62.11%
2012,Chicago,"$476,867.00",$84.06,$185.00,"5,673","1,080",8,65.66%
2012,"A Christmas Story, The Musical","$461,281.00",$63.85,$173.00,"7,225","1,515",0,68.13%
2012,Cyrano de Bergerac,"$258,593.00",$55.71,$0.00,"4,642",728,8,79.70%
2012,Dead Accounts,"$310,468.00",$74.13,$248.00,"4,188","1,009",0,59.29%
2012,Elf,"$438,569.00",$67.45,$0.00,"6,502","1,424",5,91.32%
2012,An Enemy of the People,"$133,315.00",$43.24,$0.00,"3,083",644,7,68.39%
2012,Evita,"$864,021.00",$105.10,$275.00,"8,221","1,612",8,63.75%
2012,Glengarry Glen Ross,"$991,322.00",$133.89,$350.00,"7,404","1,071",0,98.76%
2012,Golden Boy,"$88,644.00",$46.00,$0.00,"1,927",990,0,64.88%
2012,Grace,"$313,522.00",$77.41,$197.00,"4,050","1,079",8,46.92%
2012,The Heiress,"$583,852.00",$92.53,$235.00,"6,310",951,8,82.94%
2012,Jersey Boys,"$892,540.00",$104.28,$237.00,"8,559","1,228",8,87.12%
2012,The Lion King,"$1,506,571.00",$123.04,$197.50,"12,245","1,677",8,91.27%
2012,Mamma Mia!,"$612,816.00",$81.57,$200.00,"7,513","1,498",8,62.69%
2012,Mary Poppins,"$603,559.00",$67.20,$139.00,"8,982","1,797",8,62.48%
2012,The Mystery of Edwin Drood,"$236,602.00",$34.48,$0.00,"6,862","1,004",0,85.43%
2012,Newsies,"$740,138.00",$91.79,$199.00,"8,063","1,195",8,84.34%
2012,Nice Work If You Can Get It,"$736,134.00",$96.72,$248.50,"7,611","1,439",8,66.11%
2012,Once,"$948,613.00",$123.18,$275.00,"7,701","1,058",8,90.99%
2012,The Performers,"$182,143.00",$31.51,$135.00,"5,780","1,077",0,67.08%
2012,Peter and the Starcatcher,"$268,425.00",$60.95,$198.00,"4,404","1,038",8,53.03%
2012,The Phantom of the Opera,"$647,157.00",$79.38,$200.00,"8,153","1,605",8,63.50%
2012,Rock of Ages,"$471,749.00",$108.08,$248.00,"4,365",583,8,93.59%
2012,Scandalous: The Life and Trials of Aimee Semple McPherson,"$181,738.00",$26.90,$175.00,"6,757","1,352",0,62.47%
2012,Spider-Man Turn Off the Dark,"$1,077,972.00",$95.28,$247.00,"11,314","1,930",8,73.28%
2012,War Horse,"$516,829.00",$87.42,$0.00,"5,912","1,069",8,69.13%
2012,Who's Afraid of Virginia Woolf?,"$324,636.00",$91.81,$225.00,"3,536",782,7,64.60%
2012,Wicked,"$1,506,283.00",$119.93,$300.00,"12,560","1,809",8,86.79%
2012,The Anarchist,"$379,862.00",$80.43,$197.50,"4,723",802,0,73.61%
2012,Annie,"$883,946.00",$88.75,$250.00,"9,960","1,708",8,72.89%
2012,The Book of Mormon,"$1,620,206.00",$185.12,$477.00,"8,752","1,066",8,102.63%
2012,Bring It On: The Musical,"$475,838.00",$72.94,$197.00,"6,524","1,334",8,61.13%
2012,Chaplin,"$379,776.00",$73.29,$193.50,"5,182","1,045",8,61.99%
2012,Chicago,"$447,236.00",$79.84,$185.00,"5,602","1,080",8,64.84%
2012,"A Christmas Story, The Musical","$533,800.00",$52.18,$173.00,"10,229","1,471",0,86.92%
2012,Cyrano de Bergerac,"$284,502.00",$55.34,$0.00,"5,141",728,8,88.27%
2012,Dead Accounts,"$367,170.00",$73.33,$248.00,"5,007","1,009",0,62.03%
2012,Elf,"$545,080.00",$63.16,$250.00,"8,630","1,424",8,75.75%
2012,An Enemy of the People,"$110,560.00",$30.38,$0.00,"3,639",644,8,70.63%
2012,Evita,"$828,669.00",$102.66,$275.00,"8,072","1,612",8,62.59%
2012,Glengarry Glen Ross,"$1,157,319.00",$152.96,$350.00,"7,566","1,071",0,100.92%
2012,Golden Boy,"$186,734.00",$42.72,$0.00,"4,371",990,0,55.19%
2012,Grace,"$299,850.00",$78.19,$197.00,"3,835","1,079",8,44.43%
2012,The Heiress,"$614,916.00",$99.42,$235.00,"6,185",951,8,81.30%
2012,Jersey Boys,"$892,074.00",$102.24,$237.00,"8,725","1,228",8,88.81%
2012,The Lion King,"$1,402,169.00",$122.86,$197.50,"11,413","1,677",7,97.22%
2012,Mamma Mia!,"$584,024.00",$79.06,$200.00,"7,387","1,498",8,61.64%
2012,Mary Poppins,"$635,633.00",$68.30,$139.00,"9,307","1,797",8,64.74%
2012,The Mystery of Edwin Drood,"$329,322.00",$50.82,$0.00,"6,480","1,004",8,80.68%
2012,Newsies,"$801,915.00",$94.18,$199.00,"8,515","1,195",8,89.07%
2012,Nice Work If You Can Get It,"$821,857.00",$96.61,$248.50,"8,507","1,439",8,73.90%
2012,Once,"$983,986.00",$119.37,$275.00,"8,243","1,058",8,97.39%
2012,The Performers,"$218,095.00",$38.44,$135.00,"5,674","1,077",6,65.85%
2012,Peter and the Starcatcher,"$310,496.00",$57.85,$198.00,"5,367","1,038",8,64.63%
2012,The Phantom of the Opera,"$659,195.00",$77.59,$200.00,"8,496","1,605",8,66.17%
2012,Rock of Ages,"$437,407.00",$102.49,$248.00,"4,268",583,8,91.51%
2012,Scandalous: The Life and Trials of Aimee Semple McPherson,"$147,572.00",$23.77,$175.00,"6,208","1,364",5,75.86%
2012,Spider-Man Turn Off the Dark,"$1,112,179.00",$96.43,$247.00,"11,533","1,930",8,74.70%
2012,War Horse,"$509,747.00",$82.66,$0.00,"6,167","1,069",8,72.11%
2012,Who's Afraid of Virginia Woolf?,"$321,666.00",$84.21,$225.00,"3,820",782,7,69.78%
2012,Wicked,"$1,598,476.00",$120.70,$300.00,"13,243","1,809",8,91.51%
2012,The Anarchist,"$317,201.00",$71.09,$197.50,"4,462",802,0,69.54%
2012,Annie,"$1,499,879.00",$116.28,$250.00,"12,899","1,708",8,94.40%
2012,The Book of Mormon,"$1,801,672.00",$205.86,$477.00,"8,752","1,066",8,102.63%
2012,Bring It On: The Musical,"$577,305.00",$77.05,$197.00,"7,493","1,334",8,70.21%
2012,Chaplin,"$373,040.00",$77.86,$193.50,"4,791","1,045",8,57.31%
2012,Chicago,"$675,747.00",$90.44,$185.00,"7,472","1,080",8,86.48%
2012,"A Christmas Story, The Musical","$1,104,312.00",$92.31,$248.00,"11,963","1,515",9,87.74%
2012,Cyrano de Bergerac,"$344,631.00",$64.12,$0.00,"5,375",728,8,92.29%
2012,Dead Accounts,"$402,460.00",$81.06,$248.00,"4,965","1,009",0,61.51%
2012,Elf,"$997,145.00",$97.84,$350.00,"10,192","1,424",9,79.53%
2012,Evita,"$1,012,795.00",$115.64,$275.00,"8,758","1,612",8,67.91%
2012,Glengarry Glen Ross,"$853,737.00",$157.55,$350.00,"5,419","1,071",0,101.20%
2012,Golden Boy,"$164,198.00",$36.82,$0.00,"4,459",990,0,56.30%
2012,Grace,"$320,199.00",$82.17,$197.00,"3,897","1,079",8,45.15%
2012,The Heiress,"$505,468.00",$98.59,$225.00,"5,127",951,8,67.39%
2012,Jersey Boys,"$1,009,048.00",$118.95,$237.00,"8,483","1,228",8,86.35%
2012,The Lion King,"$2,125,661.00",$158.43,$197.50,"13,417","1,677",8,100.01%
2012,Mamma Mia!,"$862,275.00",$87.62,$200.00,"9,841","1,498",8,82.12%
2012,Mary Poppins,"$1,118,687.00",$88.55,$199.00,"12,633","1,797",8,87.88%
2012,The Mystery of Edwin Drood,"$370,869.00",$62.37,$0.00,"5,946","1,004",8,74.03%
2012,Newsies,"$1,106,383.00",$115.74,$199.00,"9,559","1,195",8,99.99%
2012,Nice Work If You Can Get It,"$877,412.00",$100.47,$248.50,"8,733","1,439",8,75.86%
2012,Once,"$1,166,784.00",$137.22,$275.00,"8,503","1,058",8,100.46%
2012,Peter and the Starcatcher,"$540,463.00",$92.53,$198.00,"5,841","1,038",8,70.34%
2012,The Phantom of the Opera,"$1,125,470.00",$91.96,$200.00,"12,239","1,605",8,95.32%
2012,Rock of Ages,"$496,583.00",$119.83,$248.00,"4,144",583,8,88.85%
2012,Scandalous: The Life and Trials of Aimee Semple McPherson,"$194,511.00",$53.57,$197.00,"3,631","1,484",8,33.28%
2012,Spider-Man Turn Off the Dark,"$1,779,777.00",$135.32,$247.00,"13,152","1,930",8,85.18%
2012,War Horse,"$701,152.00",$101.84,$0.00,"6,885","1,069",8,80.51%
2012,Who's Afraid of Virginia Woolf?,"$304,196.00",$89.95,$225.00,"3,382",782,7,61.78%
2012,Wicked,"$2,290,819.00",$163.04,$300.00,"14,051","1,809",8,97.09%
2012,The Anarchist,"$350,479.00",$68.33,$197.50,"5,129",802,1,79.94%
2012,Annie,"$948,150.00",$92.92,$250.00,"10,204","1,708",8,74.68%
2012,The Book of Mormon,"$1,672,310.00",$191.08,$477.00,"8,752","1,066",8,102.63%
2012,Bring It On: The Musical,"$391,162.00",$66.23,$250.00,"5,906","1,334",8,55.34%
2012,Chaplin,"$354,820.00",$75.29,$193.50,"4,713","1,045",8,56.38%
2012,Chicago,"$464,224.00",$86.53,$185.00,"5,365","1,080",8,62.09%
2012,"A Christmas Story, The Musical","$976,184.00",$95.74,$248.00,"10,196","1,515",8,84.13%
2012,Dead Accounts,"$410,308.00",$60.44,$248.00,"6,789","1,009",4,84.11%
2012,Elf,"$845,719.00",$94.27,$300.00,"8,971","1,424",9,70.00%
2012,Evita,"$846,483.00",$104.67,$275.00,"8,087","1,612",8,62.71%
2012,Glengarry Glen Ross,"$1,177,056.00",$155.08,$350.00,"7,590","1,071",0,101.24%
2012,Golden Boy,"$213,174.00",$38.39,$0.00,"5,553",990,0,70.11%
2012,Grace,"$323,974.00",$77.19,$197.00,"4,197","1,079",8,48.62%
2012,The Heiress,"$546,017.00",$100.80,$255.00,"5,417",951,8,71.20%
2012,Jersey Boys,"$1,018,387.00",$115.88,$237.00,"8,788","1,228",8,89.45%
2012,The Lion King,"$1,647,968.00",$130.72,$197.50,"12,607","1,677",8,93.97%
2012,Mamma Mia!,"$623,646.00",$84.67,$200.00,"7,366","1,498",8,61.47%
2012,Mary Poppins,"$699,157.00",$75.31,$199.00,"9,284","1,797",8,64.58%
2012,The Mystery of Edwin Drood,"$351,796.00",$61.85,$0.00,"5,688","1,004",8,70.82%
2012,Newsies,"$841,298.00",$99.03,$199.00,"8,495","1,195",8,88.86%
2012,Nice Work If You Can Get It,"$897,600.00",$106.76,$248.50,"8,408","1,439",8,73.04%
2012,Once,"$1,046,542.00",$129.64,$275.00,"8,073","1,058",8,95.38%
2012,Peter and the Starcatcher,"$289,982.00",$56.02,$198.00,"5,176","1,038",8,62.33%
2012,The Phantom of the Opera,"$682,365.00",$79.43,$200.00,"8,591","1,605",8,66.91%
2012,Rock of Ages,"$473,722.00",$110.40,$248.00,"4,291",583,8,92.00%
2012,Scandalous: The Life and Trials of Aimee Semple McPherson,"$370,243.00",$90.33,$197.00,"4,099","1,364",8,37.56%
2012,Spider-Man Turn Off the Dark,"$1,098,685.00",$103.67,$247.00,"10,598","1,930",8,68.64%
2012,War Horse,"$603,197.00",$91.98,$0.00,"6,558","1,069",8,76.68%
2012,Who's Afraid of Virginia Woolf?,"$293,426.00",$88.46,$225.00,"3,317",782,7,60.60%
2012,Wicked,"$1,696,781.00",$136.80,$300.00,"12,403","1,809",8,85.70%
2012,Anything Goes,"$454,918.00",$82.44,$250.00,"5,518","1,026",8,67.23%
2012,The Best Man,"$682,019.00",$107.78,$225.00,"6,328","1,063",8,74.41%
2012,The Book of Mormon,"$1,605,867.00",$183.49,$477.00,"8,752","1,066",8,102.63%
2012,Chicago,"$532,767.00",$81.70,$185.00,"6,521","1,080",8,75.47%
2012,Clybourne Park,"$409,873.00",$67.34,$199.00,"6,087",951,8,80.01%
2012,The Columnist,"$298,094.00",$67.27,$0.00,"4,431",650,8,85.21%
2012,Death of a Salesman,"$943,884.00",$130.79,$425.00,"7,217","1,036",7,99.52%
2012,Don't Dress For Dinner,"$191,033.00",$47.45,$0.00,"4,026",728,8,69.13%
2012,End of the Rainbow,"$372,809.00",$82.94,$198.00,"4,495",990,8,56.76%
2012,Evita,"$1,533,055.00",$124.89,$275.00,"12,275","1,612",8,95.18%
2012,Ghost The Musical,"$651,134.00",$75.57,$200.00,"8,616","1,505",8,71.56%
2012,Godspell,"$184,570.00",$60.59,$199.00,"3,046",735,8,51.80%
2012,How to Succeed in Business Without Really Trying,"$367,605.00",$75.83,$302.00,"4,848","1,424",8,42.56%
2012,Jersey Boys,"$910,791.00",$105.72,$237.00,"8,615","1,228",8,87.69%
2012,Jesus Christ Superstar,"$567,282.00",$79.66,$215.00,"7,121","1,424",8,62.51%
2012,Leap of Faith,"$171,381.00",$21.51,$225.00,"7,969","1,367",8,72.87%
2012,The Lion King,"$1,795,178.00",$134.23,$197.50,"13,374","1,677",8,99.69%
2012,The Lyons,"$200,354.00",$49.75,$198.00,"4,027","1,079",8,46.65%
2012,Magic/Bird,"$106,449.00",$31.33,$200.00,"3,398","1,077",8,39.44%
2012,Mamma Mia!,"$802,435.00",$86.53,$200.00,"9,273","1,498",8,77.38%
2012,Mary Poppins,"$734,950.00",$70.94,$177.00,"10,360","1,797",8,72.06%
2012,Memphis,"$579,235.00",$73.53,$250.00,"7,877","1,470",8,66.98%
2012,Newsies,"$907,388.00",$95.66,$199.00,"9,486","1,195",8,99.23%
2012,Nice Work If You Can Get It,"$1,022,115.00",$95.36,$248.50,"10,719","1,439",8,93.11%
2012,Once,"$707,302.00",$89.90,$225.00,"7,868","1,058",8,92.96%
2012,"One Man, Two Guvnors","$535,513.00",$90.90,$195.00,"5,891",975,8,75.53%
2012,Other Desert Cities,"$259,913.00",$70.82,$0.00,"3,670",761,8,60.28%
2012,Peter and the Starcatcher,"$286,477.00",$57.56,$198.00,"4,977","1,064",7,66.82%
2012,The Phantom of the Opera,"$893,609.00",$77.08,$200.00,"11,593","1,605",8,90.29%
2012,Porgy and Bess,"$492,622.00",$85.72,$225.00,"5,747","1,335",8,53.81%
2012,Priscilla Queen of the Desert,"$571,781.00",$77.55,$200.00,"7,373","1,689",8,54.57%
2012,Rock of Ages,"$402,479.00",$94.70,$248.00,"4,250",583,8,91.12%
2012,Seminar,"$150,035.00",$41.22,$198.00,"3,640",804,8,56.59%
2012,Sister Act,"$667,335.00",$76.33,$200.00,"8,743","1,755",8,62.27%
2012,Spider-Man Turn Off the Dark,"$1,286,567.00",$102.65,$247.00,"12,534","1,930",8,81.18%
2012,A Streetcar Named Desire,"$359,182.00",$62.27,$197.50,"5,768","1,168",8,61.73%
2012,Venus in Fur,"$282,862.00",$72.83,$200.00,"3,884",906,8,53.59%
2012,War Horse,"$652,674.00",$101.79,$0.00,"6,412","1,069",8,74.98%
2012,Wicked,"$1,643,258.00",$122.93,$300.00,"13,368","1,809",8,92.37%
2012,The Best Man,"$540,523.00",$91.88,$225.00,"5,883","1,063",8,69.18%
2012,The Book of Mormon,"$1,629,488.00",$186.19,$477.00,"8,752","1,066",8,102.63%
2012,Bring It On: The Musical,"$467,219.00",$47.29,$197.00,"9,879","1,303",0,94.77%
2012,Chicago,"$626,016.00",$81.29,$185.00,"7,701","1,080",8,89.13%
2012,Clybourne Park,"$375,483.00",$72.75,$199.00,"5,161",951,8,67.84%
2012,End of the Rainbow,"$219,181.00",$63.64,$198.00,"3,444",990,8,43.48%
2012,Evita,"$1,253,587.00",$112.29,$275.00,"11,164","1,612",8,86.57%
2012,Fela!,"$348,776.00",$53.69,$197.00,"6,496","1,369",8,59.31%
2012,Ghost The Musical,"$584,172.00",$76.49,$200.00,"7,637","1,505",8,63.43%
2012,Harvey,"$680,884.00",$81.72,$0.00,"8,332","1,004",8,103.74%
2012,Jersey Boys,"$924,710.00",$99.76,$237.00,"9,269","1,228",8,94.35%
2012,The Lion King,"$2,039,698.00",$152.02,$197.50,"13,417","1,677",8,100.01%
2012,Mamma Mia!,"$898,564.00",$84.83,$200.00,"10,592","1,498",8,88.38%
2012,Mary Poppins,"$1,007,287.00",$81.75,$162.00,"12,321","1,797",8,85.71%
2012,Memphis,"$602,970.00",$65.63,$250.00,"9,187","1,470",8,78.12%
2012,Newsies,"$1,044,016.00",$107.23,$199.00,"9,736","1,195",8,101.84%
